Order_Date,Alloy_Type,Quantity,Revenue,Customer_ID,Region,Industry,Product_Code
2024-09-20,Alloy A (Aluminum),262,3783.28,CUST-1065,Midwestern,Automotive,PROD-001
2024-09-20,Alloy E (Nickel),209,6282.54,CUST-1051,Southern,Aerospace,PROD-010
2024-09-20,Alloy A (Aluminum),126,1927.8,CUST-1065,Midwestern,Electronics,PROD-001
2024-09-20,Alloy E (Nickel),199,6099.35,CUST-1029,Southern,Chemical,PROD-015
2024-09-20,Alloy D (Titanium),152,6675.84,CUST-1023,Western,Marine,PROD-019
2024-09-21,Alloy D (Titanium),82,3624.4,CUST-1013,Northeastern,Marine,PROD-019
2024-09-21,Alloy C (Copper),34,732.36,CUST-1036,Midwestern,Construction,PROD-008
2024-09-21,Alloy B (Steel),51,452.37,CUST-1075,Southern,Automotive,PROD-007
2024-09-21,Alloy C (Copper),20,456.8,CUST-1069,Western,Electronics,PROD-008
2024-09-21,Alloy D (Titanium),30,1386.3,CUST-1037,Southern,Marine,PROD-004
2024-09-21,Alloy A (Aluminum),27,412.83,CUST-1026,Southern,Electronics,PROD-001
2024-09-21,Alloy B (Steel),141,1184.4,CUST-1035,Western,Marine,PROD-017
2024-09-21,Alloy B (Steel),79,660.44,CUST-1074,Northeastern,Automotive,PROD-002
2024-09-21,Alloy C (Copper),63,1419.39,CUST-1071,Midwestern,Electronics,PROD-018
2024-09-21,Alloy A (Aluminum),42,616.56,CUST-1046,Midwestern,Automotive,PROD-011
2024-09-21,Alloy A (Aluminum),54,839.16,CUST-1048,Northeastern,Aerospace,PROD-016
2024-09-21,Alloy C (Copper),110,2476.1,CUST-1074,Northeastern,Construction,PROD-018
2024-09-21,Alloy E (Nickel),21,655.41,CUST-1062,Northeastern,Electronics,PROD-015
2024-09-21,Alloy A (Aluminum),60,877.8,CUST-1049,Northeastern,Automotive,PROD-016
2024-09-21,Alloy B (Steel),27,232.74,CUST-1030,Western,Marine,PROD-017
2024-09-21,Alloy D (Titanium),73,3169.66,CUST-1034,Midwestern,Marine,PROD-004
2024-09-21,Alloy A (Aluminum),41,615.0,CUST-1006,Northeastern,Automotive,PROD-016
2024-09-21,Alloy C (Copper),29,620.31,CUST-1025,Western,Construction,PROD-013
2024-09-21,Alloy E (Nickel),128,3818.24,CUST-1072,Northeastern,Aerospace,PROD-010
2024-09-21,Alloy D (Titanium),114,5259.96,CUST-1042,Midwestern,Aerospace,PROD-014
2024-09-21,Alloy B (Steel),21,181.23,CUST-1001,Northeastern,Construction,PROD-012
2024-09-21,Alloy E (Nickel),65,1953.9,CUST-1051,Midwestern,Aerospace,PROD-020
2024-09-21,Alloy C (Copper),36,827.64,CUST-1053,Southern,Electronics,PROD-003
2024-09-21,Alloy E (Nickel),15,455.7,CUST-1038,Northeastern,Chemical,PROD-015
2024-09-21,Alloy A (Aluminum),208,3242.72,CUST-1061,Western,Electronics,PROD-001
2024-09-21,Alloy C (Copper),115,2587.5,CUST-1072,Midwestern,Construction,PROD-008
2024-09-21,Alloy D (Titanium),34,1483.76,CUST-1001,Western,Marine,PROD-009
2024-09-21,Alloy D (Titanium),25,1135.25,CUST-1023,Midwestern,Marine,PROD-009
2024-09-21,Alloy E (Nickel),66,1984.62,CUST-1012,Western,Aerospace,PROD-010
2024-09-21,Alloy A (Aluminum),35,506.8,CUST-1016,Midwestern,Electronics,PROD-001
2024-09-21,Alloy B (Steel),56,487.2,CUST-1056,Western,Marine,PROD-012
2024-09-22,Alloy A (Aluminum),16,235.52,CUST-1027,Southern,Electronics,PROD-016
2024-09-22,Alloy A (Aluminum),15,217.2,CUST-1009,Midwestern,Automotive,PROD-011
2024-09-22,Alloy D (Titanium),17,791.86,CUST-1073,Midwestern,Aerospace,PROD-004
2024-09-22,Alloy D (Titanium),81,3646.62,CUST-1026,Southern,Aerospace,PROD-004
2024-09-22,Alloy B (Steel),36,296.28,CUST-1027,Western,Automotive,PROD-017
2024-09-22,Alloy A (Aluminum),27,418.23,CUST-1054,Southern,Automotive,PROD-001
2024-09-22,Alloy D (Titanium),50,2260.5,CUST-1057,Southern,Marine,PROD-019
2024-09-22,Alloy D (Titanium),24,1107.12,CUST-1071,Western,Marine,PROD-009
2024-09-22,Alloy C (Copper),131,2757.55,CUST-1065,Midwestern,Construction,PROD-008
2024-09-22,Alloy D (Titanium),34,1462.0,CUST-1069,Southern,Marine,PROD-019
2024-09-22,Alloy C (Copper),28,609.0,CUST-1062,Northeastern,Electronics,PROD-008
2024-09-22,Alloy A (Aluminum),27,413.91,CUST-1029,Midwestern,Automotive,PROD-011
2024-09-22,Alloy D (Titanium),45,1966.5,CUST-1048,Southern,Aerospace,PROD-014
2024-09-22,Alloy E (Nickel),100,2922.0,CUST-1033,Western,Chemical,PROD-010
2024-09-22,Alloy A (Aluminum),109,1626.28,CUST-1042,Southern,Aerospace,PROD-006
2024-09-22,Alloy E (Nickel),32,930.56,CUST-1063,Southern,Electronics,PROD-015
2024-09-22,Alloy E (Nickel),115,3385.6,CUST-1037,Southern,Chemical,PROD-015
2024-09-22,Alloy C (Copper),26,558.48,CUST-1029,Western,Construction,PROD-013
2024-09-22,Alloy A (Aluminum),41,589.17,CUST-1001,Southern,Electronics,PROD-006
2024-09-22,Alloy C (Copper),32,675.2,CUST-1006,Western,Electronics,PROD-018
2024-09-22,Alloy A (Aluminum),57,893.19,CUST-1026,Western,Aerospace,PROD-006
2024-09-22,Alloy D (Titanium),24,1105.68,CUST-1036,Western,Marine,PROD-014
2024-09-22,Alloy C (Copper),49,1105.44,CUST-1025,Midwestern,Electronics,PROD-013
2024-09-22,Alloy C (Copper),30,688.5,CUST-1030,Western,Construction,PROD-013
2024-09-22,Alloy C (Copper),15,335.7,CUST-1055,Midwestern,Construction,PROD-003
2024-09-22,Alloy C (Copper),67,1545.02,CUST-1069,Southern,Electronics,PROD-008
2024-09-22,Alloy A (Aluminum),36,523.44,CUST-1065,Southern,Electronics,PROD-001
2024-09-23,Alloy D (Titanium),195,8819.85,CUST-1023,Northeastern,Marine,PROD-014
2024-09-23,Alloy B (Steel),363,3114.54,CUST-1054,Western,Automotive,PROD-017
2024-09-23,Alloy E (Nickel),339,10315.77,CUST-1055,Southern,Aerospace,PROD-020
2024-09-23,Alloy E (Nickel),75,2184.75,CUST-1069,Northeastern,Aerospace,PROD-005
2024-09-23,Alloy A (Aluminum),382,5573.38,CUST-1035,Midwestern,Electronics,PROD-006
2024-09-23,Alloy C (Copper),257,5787.64,CUST-1036,Midwestern,Construction,PROD-013
2024-09-23,Alloy A (Aluminum),741,11366.94,CUST-1036,Southern,Electronics,PROD-001
2024-09-23,Alloy A (Aluminum),69,985.32,CUST-1015,Northeastern,Electronics,PROD-011
2024-09-23,Alloy C (Copper),111,2530.8,CUST-1065,Northeastern,Electronics,PROD-008
2024-09-23,Alloy E (Nickel),746,21537.02,CUST-1062,Midwestern,Aerospace,PROD-015
2024-09-23,Alloy B (Steel),495,4138.2,CUST-1049,Western,Marine,PROD-002
2024-09-23,Alloy B (Steel),268,2363.76,CUST-1067,Northeastern,Marine,PROD-007
2024-09-23,Alloy A (Aluminum),123,1933.56,CUST-1014,Southern,Aerospace,PROD-016
2024-09-23,Alloy C (Copper),113,2452.1,CUST-1032,Western,Construction,PROD-018
2024-09-23,Alloy E (Nickel),93,2752.8,CUST-1060,Northeastern,Chemical,PROD-010
2024-09-23,Alloy C (Copper),858,18120.96,CUST-1060,Northeastern,Electronics,PROD-008
2024-09-23,Alloy C (Copper),212,4782.72,CUST-1076,Northeastern,Construction,PROD-018
2024-09-23,Alloy E (Nickel),107,3237.82,CUST-1043,Western,Chemical,PROD-010
2024-09-23,Alloy A (Aluminum),313,4601.1,CUST-1038,Northeastern,Electronics,PROD-011
2024-09-23,Alloy A (Aluminum),308,4459.84,CUST-1044,Western,Aerospace,PROD-016
2024-09-23,Alloy A (Aluminum),462,7174.86,CUST-1056,Midwestern,Aerospace,PROD-006
2024-09-23,Alloy B (Steel),76,665.0,CUST-1038,Midwestern,Marine,PROD-007
2024-09-23,Alloy C (Copper),136,2884.56,CUST-1058,Southern,Electronics,PROD-018
2024-09-23,Alloy A (Aluminum),148,2215.56,CUST-1054,Southern,Automotive,PROD-006
2024-09-23,Alloy A (Aluminum),381,5913.12,CUST-1077,Northeastern,Automotive,PROD-016
2024-09-23,Alloy D (Titanium),97,4532.81,CUST-1032,Midwestern,Aerospace,PROD-009
2024-09-23,Alloy E (Nickel),153,4435.47,CUST-1061,Southern,Electronics,PROD-015
2024-09-23,Alloy B (Steel),155,1252.4,CUST-1031,Midwestern,Construction,PROD-012
2024-09-23,Alloy D (Titanium),498,23022.54,CUST-1015,Midwestern,Marine,PROD-009
2024-09-23,Alloy B (Steel),423,3650.49,CUST-1044,Northeastern,Marine,PROD-012
2024-09-24,Alloy B (Steel),371,3127.53,CUST-1047,Southern,Construction,PROD-017
2024-09-24,Alloy B (Steel),126,1018.08,CUST-1076,Southern,Construction,PROD-002
2024-09-24,Alloy E (Nickel),166,5064.66,CUST-1060,Western,Chemical,PROD-005
2024-09-24,Alloy E (Nickel),67,1941.66,CUST-1034,Northeastern,Aerospace,PROD-010
2024-09-24,Alloy B (Steel),212,1865.6,CUST-1078,Western,Construction,PROD-002
2024-09-24,Alloy A (Aluminum),68,1056.04,CUST-1035,Southern,Automotive,PROD-001
2024-09-24,Alloy B (Steel),243,2067.93,CUST-1026,Southern,Marine,PROD-012
2024-09-24,Alloy D (Titanium),313,13512.21,CUST-1079,Northeastern,Aerospace,PROD-004
2024-09-24,Alloy A (Aluminum),109,1677.51,CUST-1062,Southern,Aerospace,PROD-016
2024-09-24,Alloy D (Titanium),122,5303.34,CUST-1074,Midwestern,Marine,PROD-014
2024-09-24,Alloy C (Copper),314,6713.32,CUST-1053,Western,Construction,PROD-018
2024-09-24,Alloy C (Copper),74,1600.62,CUST-1063,Northeastern,Construction,PROD-008
2024-09-24,Alloy D (Titanium),390,16676.4,CUST-1030,Northeastern,Aerospace,PROD-019
2024-09-24,Alloy D (Titanium),489,22679.82,CUST-1066,Western,Marine,PROD-019
2024-09-24,Alloy C (Copper),324,7247.88,CUST-1064,Western,Electronics,PROD-008
2024-09-24,Alloy D (Titanium),173,7755.59,CUST-1050,Northeastern,Aerospace,PROD-014
2024-09-24,Alloy E (Nickel),316,9388.36,CUST-1061,Western,Electronics,PROD-005
2024-09-24,Alloy D (Titanium),222,10265.28,CUST-1067,Midwestern,Marine,PROD-004
2024-09-24,Alloy A (Aluminum),385,5528.6,CUST-1048,Southern,Automotive,PROD-016
2024-09-24,Alloy A (Aluminum),332,4820.64,CUST-1078,Western,Aerospace,PROD-006
2024-09-24,Alloy D (Titanium),155,7205.95,CUST-1046,Northeastern,Marine,PROD-019
2024-09-24,Alloy D (Titanium),204,9171.84,CUST-1053,Northeastern,Aerospace,PROD-004
2024-09-24,Alloy C (Copper),103,2165.06,CUST-1001,Western,Construction,PROD-008
2024-09-24,Alloy D (Titanium),629,29078.67,CUST-1012,Western,Aerospace,PROD-009
2024-09-24,Alloy B (Steel),114,932.52,CUST-1029,Midwestern,Construction,PROD-002
2024-09-24,Alloy B (Steel),93,822.12,CUST-1056,Western,Automotive,PROD-007
2024-09-24,Alloy C (Copper),135,2876.85,CUST-1033,Southern,Construction,PROD-013
2024-09-24,Alloy C (Copper),113,2592.22,CUST-1022,Midwestern,Electronics,PROD-013
2024-09-25,Alloy B (Steel),71,626.93,CUST-1074,Western,Construction,PROD-012
2024-09-25,Alloy E (Nickel),81,2447.01,CUST-1034,Northeastern,Chemical,PROD-020
2024-09-25,Alloy D (Titanium),158,6937.78,CUST-1014,Midwestern,Aerospace,PROD-014
2024-09-25,Alloy A (Aluminum),154,2209.9,CUST-1049,Midwestern,Automotive,PROD-006
2024-09-25,Alloy A (Aluminum),270,3925.8,CUST-1031,Northeastern,Aerospace,PROD-006
2024-09-25,Alloy D (Titanium),166,7139.66,CUST-1069,Midwestern,Aerospace,PROD-009
2024-09-25,Alloy B (Steel),325,2824.25,CUST-1075,Midwestern,Automotive,PROD-007
2024-09-25,Alloy C (Copper),166,3617.14,CUST-1026,Western,Electronics,PROD-003
2024-09-25,Alloy C (Copper),613,13859.93,CUST-1067,Midwestern,Electronics,PROD-018
2024-09-25,Alloy D (Titanium),92,4278.0,CUST-1044,Northeastern,Aerospace,PROD-014
2024-09-25,Alloy B (Steel),85,705.5,CUST-1044,Midwestern,Marine,PROD-002
2024-09-25,Alloy A (Aluminum),122,1831.22,CUST-1033,Western,Aerospace,PROD-016
2024-09-25,Alloy E (Nickel),196,6128.92,CUST-1048,Western,Aerospace,PROD-015
2024-09-25,Alloy C (Copper),372,8567.16,CUST-1015,Midwestern,Electronics,PROD-008
2024-09-25,Alloy E (Nickel),426,12162.3,CUST-1075,Northeastern,Chemical,PROD-010
2024-09-25,Alloy E (Nickel),172,5153.12,CUST-1078,Midwestern,Electronics,PROD-010
2024-09-25,Alloy E (Nickel),243,7647.21,CUST-1036,Northeastern,Electronics,PROD-005
2024-09-25,Alloy A (Aluminum),138,2075.52,CUST-1004,Midwestern,Electronics,PROD-006
2024-09-25,Alloy E (Nickel),327,9783.84,CUST-1017,Southern,Aerospace,PROD-015
2024-09-25,Alloy E (Nickel),84,2622.48,CUST-1045,Western,Electronics,PROD-020
2024-09-25,Alloy C (Copper),318,7298.1,CUST-1050,Northeastern,Electronics,PROD-018
2024-09-26,Alloy A (Aluminum),267,4194.57,CUST-1018,Northeastern,Electronics,PROD-001
2024-09-26,Alloy D (Titanium),180,7970.4,CUST-1076,Midwestern,Marine,PROD-014
2024-09-26,Alloy D (Titanium),308,13462.68,CUST-1051,Midwestern,Aerospace,PROD-009
2024-09-26,Alloy E (Nickel),557,16286.68,CUST-1065,Midwestern,Aerospace,PROD-005
2024-09-26,Alloy A (Aluminum),85,1329.4,CUST-1032,Northeastern,Electronics,PROD-016
2024-09-26,Alloy E (Nickel),186,5550.24,CUST-1075,Southern,Aerospace,PROD-020
2024-09-26,Alloy E (Nickel),212,6627.12,CUST-1042,Southern,Electronics,PROD-010
2024-09-26,Alloy D (Titanium),140,6412.0,CUST-1045,Southern,Aerospace,PROD-009
2024-09-26,Alloy D (Titanium),117,5387.85,CUST-1010,Southern,Marine,PROD-019
2024-09-26,Alloy D (Titanium),459,21049.74,CUST-1066,Northeastern,Marine,PROD-004
2024-09-26,Alloy A (Aluminum),375,5673.75,CUST-1044,Midwestern,Automotive,PROD-011
2024-09-26,Alloy C (Copper),397,9158.79,CUST-1048,Midwestern,Construction,PROD-018
2024-09-26,Alloy C (Copper),485,11155.0,CUST-1066,Midwestern,Electronics,PROD-018
2024-09-26,Alloy E (Nickel),140,4053.0,CUST-1044,Western,Chemical,PROD-015
2024-09-26,Alloy B (Steel),313,2550.95,CUST-1012,Southern,Marine,PROD-002
2024-09-26,Alloy B (Steel),224,1836.8,CUST-1007,Western,Construction,PROD-002
2024-09-26,Alloy C (Copper),177,3872.76,CUST-1049,Western,Construction,PROD-008
2024-09-26,Alloy A (Aluminum),83,1230.89,CUST-1027,Northeastern,Automotive,PROD-016
2024-09-26,Alloy A (Aluminum),100,1548.0,CUST-1078,Southern,Aerospace,PROD-006
2024-09-26,Alloy B (Steel),165,1402.5,CUST-1017,Southern,Automotive,PROD-017
2024-09-26,Alloy A (Aluminum),202,3042.12,CUST-1017,Midwestern,Electronics,PROD-011
2024-09-26,Alloy D (Titanium),277,12617.35,CUST-1019,Southern,Aerospace,PROD-004
2024-09-26,Alloy D (Titanium),90,4152.6,CUST-1062,Southern,Marine,PROD-009
2024-09-26,Alloy C (Copper),197,4267.02,CUST-1027,Western,Construction,PROD-018
2024-09-26,Alloy B (Steel),180,1555.2,CUST-1017,Northeastern,Construction,PROD-017
2024-09-27,Alloy B (Steel),85,708.9,CUST-1041,Midwestern,Automotive,PROD-017
2024-09-27,Alloy C (Copper),284,6350.24,CUST-1060,Western,Electronics,PROD-018
2024-09-27,Alloy D (Titanium),85,3986.5,CUST-1015,Western,Aerospace,PROD-004
2024-09-27,Alloy A (Aluminum),71,1039.44,CUST-1029,Western,Automotive,PROD-006
2024-09-27,Alloy C (Copper),146,3144.84,CUST-1062,Northeastern,Construction,PROD-003
2024-09-27,Alloy D (Titanium),129,5753.4,CUST-1075,Western,Marine,PROD-014
2024-09-27,Alloy A (Aluminum),421,6163.44,CUST-1069,Northeastern,Automotive,PROD-011
2024-09-27,Alloy B (Steel),388,3286.36,CUST-1041,Western,Automotive,PROD-002
2024-09-27,Alloy A (Aluminum),158,2333.66,CUST-1015,Northeastern,Aerospace,PROD-001
2024-09-27,Alloy D (Titanium),90,4119.3,CUST-1066,Southern,Marine,PROD-009
2024-09-27,Alloy C (Copper),170,3835.2,CUST-1019,Northeastern,Electronics,PROD-003
2024-09-27,Alloy D (Titanium),90,4002.3,CUST-1043,Western,Marine,PROD-014
2024-09-27,Alloy B (Steel),138,1203.36,CUST-1036,Northeastern,Construction,PROD-002
2024-09-27,Alloy C (Copper),267,6132.99,CUST-1015,Western,Construction,PROD-008
2024-09-27,Alloy E (Nickel),481,14285.7,CUST-1012,Southern,Aerospace,PROD-015
2024-09-27,Alloy A (Aluminum),192,2897.28,CUST-1070,Western,Aerospace,PROD-011
2024-09-27,Alloy D (Titanium),90,4037.4,CUST-1028,Midwestern,Marine,PROD-019
2024-09-27,Alloy A (Aluminum),300,4371.0,CUST-1079,Northeastern,Electronics,PROD-016
2024-09-27,Alloy C (Copper),416,9114.56,CUST-1069,Western,Construction,PROD-018
2024-09-27,Alloy A (Aluminum),100,1442.0,CUST-1005,Southern,Automotive,PROD-001
2024-09-27,Alloy A (Aluminum),227,3427.7,CUST-1027,Southern,Automotive,PROD-001
2024-09-27,Alloy E (Nickel),121,3449.71,CUST-1035,Western,Chemical,PROD-015
2024-09-27,Alloy C (Copper),236,5059.84,CUST-1026,Southern,Electronics,PROD-003
2024-09-27,Alloy C (Copper),103,2374.15,CUST-1069,Midwestern,Electronics,PROD-013
2024-09-27,Alloy A (Aluminum),118,1766.46,CUST-1003,Northeastern,Electronics,PROD-011
2024-09-27,Alloy A (Aluminum),292,4488.04,CUST-1061,Midwestern,Electronics,PROD-016
2024-09-27,Alloy C (Copper),340,7157.0,CUST-1054,Western,Electronics,PROD-013
2024-09-27,Alloy C (Copper),182,3856.58,CUST-1029,Midwestern,Electronics,PROD-003
2024-09-27,Alloy C (Copper),98,2163.84,CUST-1056,Western,Construction,PROD-018
2024-09-27,Alloy A (Aluminum),76,1108.08,CUST-1023,Midwestern,Aerospace,PROD-006
2024-09-27,Alloy D (Titanium),143,6710.99,CUST-1047,Midwestern,Aerospace,PROD-004
2024-09-27,Alloy D (Titanium),102,4449.24,CUST-1009,Southern,Aerospace,PROD-004
2024-09-28,Alloy E (Nickel),27,781.65,CUST-1065,Midwestern,Aerospace,PROD-020
2024-09-28,Alloy D (Titanium),108,4763.88,CUST-1075,Western,Marine,PROD-009
2024-09-28,Alloy B (Steel),50,427.5,CUST-1036,Northeastern,Marine,PROD-007
2024-09-28,Alloy B (Steel),66,541.2,CUST-1038,Midwestern,Construction,PROD-012
2024-09-28,Alloy E (Nickel),77,2308.46,CUST-1026,Midwestern,Chemical,PROD-010
2024-09-28,Alloy E (Nickel),55,1620.3,CUST-1039,Southern,Aerospace,PROD-020
2024-09-28,Alloy B (Steel),18,157.32,CUST-1078,Western,Marine,PROD-007
2024-09-28,Alloy B (Steel),16,131.2,CUST-1022,Northeastern,Automotive,PROD-012
2024-09-28,Alloy E (Nickel),31,936.2,CUST-1077,Northeastern,Chemical,PROD-010
2024-09-28,Alloy E (Nickel),265,8313.05,CUST-1048,Midwestern,Chemical,PROD-020
2024-09-28,Alloy C (Copper),31,710.52,CUST-1011,Northeastern,Construction,PROD-003
2024-09-28,Alloy D (Titanium),104,4892.16,CUST-1041,Western,Marine,PROD-019
2024-09-28,Alloy E (Nickel),82,2537.08,CUST-1008,Western,Chemical,PROD-015
2024-09-28,Alloy E (Nickel),22,676.94,CUST-1055,Southern,Chemical,PROD-020
2024-09-28,Alloy C (Copper),35,747.95,CUST-1028,Midwestern,Electronics,PROD-013
2024-09-28,Alloy D (Titanium),53,2438.53,CUST-1042,Southern,Aerospace,PROD-009
2024-09-28,Alloy C (Copper),61,1315.16,CUST-1003,Northeastern,Construction,PROD-018
2024-09-28,Alloy B (Steel),40,333.6,CUST-1059,Western,Construction,PROD-012
2024-09-28,Alloy C (Copper),32,724.48,CUST-1013,Southern,Electronics,PROD-003
2024-09-28,Alloy D (Titanium),50,2209.0,CUST-1013,Midwestern,Marine,PROD-019
2024-09-28,Alloy A (Aluminum),44,683.76,CUST-1003,Northeastern,Automotive,PROD-001
2024-09-28,Alloy D (Titanium),85,3914.25,CUST-1025,Southern,Aerospace,PROD-004
2024-09-28,Alloy E (Nickel),65,1914.9,CUST-1025,Midwestern,Electronics,PROD-005
2024-09-28,Alloy C (Copper),22,460.24,CUST-1034,Southern,Electronics,PROD-018
2024-09-28,Alloy B (Steel),37,315.61,CUST-1066,Western,Construction,PROD-007
2024-09-28,Alloy B (Steel),125,1081.25,CUST-1026,Southern,Marine,PROD-012
2024-09-28,Alloy A (Aluminum),26,370.76,CUST-1010,Midwestern,Automotive,PROD-016
2024-09-28,Alloy A (Aluminum),24,365.76,CUST-1053,Southern,Electronics,PROD-016
2024-09-28,Alloy B (Steel),23,188.14,CUST-1073,Western,Automotive,PROD-007
2024-09-29,Alloy B (Steel),76,646.0,CUST-1021,Western,Construction,PROD-007
2024-09-29,Alloy D (Titanium),20,936.2,CUST-1031,Southern,Marine,PROD-009
2024-09-29,Alloy E (Nickel),196,6083.84,CUST-1001,Northeastern,Electronics,PROD-015
2024-09-29,Alloy B (Steel),30,261.3,CUST-1074,Western,Automotive,PROD-007
2024-09-29,Alloy C (Copper),32,682.24,CUST-1014,Northeastern,Construction,PROD-003
2024-09-29,Alloy A (Aluminum),28,428.4,CUST-1077,Southern,Aerospace,PROD-006
2024-09-29,Alloy A (Aluminum),27,392.04,CUST-1058,Northeastern,Aerospace,PROD-011
2024-09-29,Alloy C (Copper),67,1418.39,CUST-1029,Northeastern,Electronics,PROD-003
2024-09-29,Alloy D (Titanium),15,704.55,CUST-1054,Southern,Marine,PROD-019
2024-09-29,Alloy E (Nickel),92,2794.04,CUST-1014,Northeastern,Chemical,PROD-015
2024-09-29,Alloy A (Aluminum),74,1057.46,CUST-1018,Southern,Automotive,PROD-016
2024-09-29,Alloy C (Copper),38,839.04,CUST-1047,Western,Electronics,PROD-013
2024-09-29,Alloy B (Steel),99,827.64,CUST-1044,Southern,Construction,PROD-012
2024-09-29,Alloy D (Titanium),80,3489.6,CUST-1004,Western,Marine,PROD-004
2024-09-29,Alloy B (Steel),32,275.52,CUST-1073,Northeastern,Automotive,PROD-017
2024-09-29,Alloy B (Steel),47,398.09,CUST-1080,Western,Construction,PROD-007
2024-09-29,Alloy B (Steel),19,166.63,CUST-1046,Western,Construction,PROD-012
2024-09-29,Alloy A (Aluminum),21,325.29,CUST-1050,Northeastern,Aerospace,PROD-006
2024-09-29,Alloy E (Nickel),16,484.64,CUST-1022,Midwestern,Electronics,PROD-020
2024-09-29,Alloy A (Aluminum),57,884.64,CUST-1053,Midwestern,Electronics,PROD-016
2024-09-30,Alloy E (Nickel),175,5083.75,CUST-1023,Western,Electronics,PROD-005
2024-09-30,Alloy B (Steel),334,2745.48,CUST-1049,Western,Construction,PROD-017
2024-09-30,Alloy B (Steel),323,2732.58,CUST-1037,Midwestern,Automotive,PROD-012
2024-09-30,Alloy E (Nickel),166,5164.26,CUST-1058,Western,Aerospace,PROD-020
2024-09-30,Alloy A (Aluminum),162,2460.78,CUST-1052,Northeastern,Electronics,PROD-011
2024-09-30,Alloy D (Titanium),230,10407.5,CUST-1045,Midwestern,Aerospace,PROD-009
2024-09-30,Alloy D (Titanium),497,22454.46,CUST-1016,Western,Aerospace,PROD-019
2024-09-30,Alloy D (Titanium),70,3137.4,CUST-1074,Southern,Marine,PROD-004
2024-09-30,Alloy C (Copper),158,3354.34,CUST-1045,Western,Construction,PROD-003
2024-09-30,Alloy C (Copper),208,4767.36,CUST-1070,Western,Electronics,PROD-008
2024-09-30,Alloy A (Aluminum),321,4577.46,CUST-1070,Northeastern,Aerospace,PROD-001
2024-09-30,Alloy D (Titanium),243,10760.04,CUST-1011,Midwestern,Marine,PROD-019
2024-09-30,Alloy C (Copper),85,1882.75,CUST-1054,Midwestern,Construction,PROD-013
2024-09-30,Alloy E (Nickel),369,11405.79,CUST-1018,Midwestern,Chemical,PROD-010
2024-09-30,Alloy A (Aluminum),143,2162.16,CUST-1049,Southern,Electronics,PROD-011
2024-09-30,Alloy D (Titanium),92,4195.2,CUST-1063,Western,Aerospace,PROD-004
2024-09-30,Alloy E (Nickel),555,17360.4,CUST-1023,Midwestern,Chemical,PROD-005
2024-09-30,Alloy D (Titanium),363,15696.12,CUST-1003,Western,Marine,PROD-019
2024-09-30,Alloy C (Copper),100,2289.0,CUST-1003,Western,Electronics,PROD-008
2024-09-30,Alloy C (Copper),245,5375.3,CUST-1031,Midwestern,Electronics,PROD-003
2024-09-30,Alloy E (Nickel),126,3933.72,CUST-1034,Midwestern,Chemical,PROD-010
2024-09-30,Alloy D (Titanium),354,16574.28,CUST-1026,Northeastern,Aerospace,PROD-004
